codigo_escola,regiao,uf,dependencia_administrativa,localizacao,etapa_ensino,numero_alunos,numero_professores,pct_prof_ensino_superior,tem_biblioteca,tem_lab_informatica,tem_lab_ciencias,tem_quadra_esportes,tem_internet,tem_agua_potavel,tem_energia_eletrica,tem_jornada_estendida,taxa_aprovacao,nivel_socioeconomico,ideb
101156,Sudeste,SP,Municipal,Rural,Anos Finais,229,11,0.728,0,0,0,0,0,1,1,0,0.764,4.25,6.25
101157,Nordeste,PI,Municipal,Urbana,Ensino Médio,323,21,0.695,1,0,0,1,0,1,1,0,0.858,4.73,6.92
101158,Nordeste,PE,Municipal,Rural,Ensino Médio,498,49,0.777,1,0,0,0,1,1,1,0,0.872,2.26,5.45
101159,Norte,PA,Privada,Urbana,Anos Iniciais,381,25,0.894,1,1,1,0,1,1,1,0,0.977,5.43,7.74
101160,Sudeste,ES,Municipal,Urbana,Anos Iniciais,815,38,0.808,0,0,0,0,1,0,1,0,0.878,3.78,5.42
101161,Sul,PR,Municipal,Rural,Anos Iniciais,342,16,0.809,1,0,0,0,1,1,1,1,0.921,3.5,5.56
101162,Sudeste,RJ,Municipal,Urbana,Ensino Médio,1021,71,0.695,0,0,0,1,1,0,0,0,0.705,4.79,6.51
101163,Sudeste,MG,Municipal,Urbana,Anos Finais,351,19,0.777,1,0,0,1,0,0,0,0,0.92,2.83,6.39
101164,Nordeste,BA,Municipal,Urbana,Ensino Médio,361,17,0.791,1,1,0,0,0,1,1,1,0.898,3.71,7.2
101165,Sudeste,MG,Estadual,Urbana,Anos Iniciais,166,10,0.764,1,0,0,0,1,1,1,0,0.87,3.33,6.28
101166,Norte,AC,Privada,Urbana,Anos Iniciais,378,21,0.798,0,1,1,0,1,1,1,0,1.0,5.61,6.98
101167,Centro-Oeste,MT,Estadual,Urbana,Anos Iniciais,243,10,0.759,1,1,0,1,1,1,1,0,0.823,3.84,6.75
101168,Sudeste,MG,Municipal,Rural,Anos Iniciais,466,50,0.658,1,0,0,0,0,1,1,0,0.915,4.4,6.19
101169,Nordeste,PB,Municipal,Urbana,Anos Finais,311,16,0.802,1,0,1,0,1,1,1,0,0.823,3.64,6.56
101170,Norte,RO,Municipal,Urbana,Ensino Médio,459,24,0.63,0,0,0,0,0,0,0,0,0.918,3.65,5.93
101171,Norte,RR,Estadual,Urbana,Anos Iniciais,410,29,0.833,1,1,0,0,1,1,1,0,0.893,5.2,7.36
101172,Sudeste,SP,Municipal,Rural,Anos Iniciais,936,47,0.656,0,0,0,0,0,1,0,0,0.929,1.85,5.96
101173,Sudeste,ES,Municipal,Urbana,Ensino Médio,98,5,0.716,1,0,0,1,0,0,1,0,0.818,4.4,6.26
101174,Nordeste,PB,Privada,Urbana,Anos Iniciais,179,17,0.864,1,1,0,1,1,1,1,0,0.76,6.23,7.0
101175,Nordeste,PI,Estadual,Urbana,Ensino Médio,338,19,0.773,1,1,0,1,1,1,1,1,0.889,4.38,7.02
101176,Norte,RO,Municipal,Urbana,Anos Iniciais,194,8,0.662,0,0,0,0,1,1,0,0,0.776,3.23,6.14
101177,Sudeste,RJ,Estadual,Urbana,Anos Iniciais,586,19,0.801,1,1,0,1,1,1,1,0,0.836,3.58,6.44
101178,Sudeste,MG,Estadual,Urbana,Anos Iniciais,555,28,0.709,0,1,1,1,1,1,1,0,0.962,4.66,7.22
101179,Sul,PR,Municipal,Urbana,Anos Iniciais,221,14,0.641,1,1,1,0,0,1,0,0,0.99,3.75,6.33
101180,Sudeste,RJ,Estadual,Urbana,Anos Iniciais,747,38,1.0,1,1,0,0,1,1,1,0,0.926,4.53,7.27
101181,Nordeste,BA,Privada,Urbana,Anos Iniciais,925,38,0.892,1,0,1,1,1,1,1,0,0.946,6.72,7.04
101182,Sul,PR,Municipal,Urbana,Anos Iniciais,127,5,0.664,0,0,0,1,1,1,1,0,1.0,2.62,6.23
101183,Nordeste,RN,Estadual,Urbana,Anos Iniciais,590,25,0.724,1,0,0,0,0,1,1,0,0.839,4.57,6.76
101184,Nordeste,PI,Municipal,Rural,Ensino Médio,828,41,0.665,0,0,0,0,1,0,1,0,0.793,4.37,6.18
101185,Sudeste,ES,Estadual,Urbana,Anos Finais,830,38,0.78,1,0,1,1,0,1,1,0,0.954,4.32,6.41
101186,Sudeste,MG,Estadual,Urbana,Anos Finais,364,22,0.781,1,1,1,1,0,1,1,0,0.787,4.51,6.98
101187,Nordeste,BA,Privada,Urbana,Ensino Médio,296,15,0.957,0,0,1,0,1,1,1,0,0.778,7.0,7.37
101188,Sudeste,ES,Municipal,Urbana,Anos Iniciais,233,14,0.853,1,0,0,0,1,1,1,0,0.769,3.91,7.2
101189,Sul,PR,Municipal,Rural,Anos Iniciais,178,7,0.743,0,0,0,0,1,1,1,0,0.85,3.26,5.9
101190,Norte,AM,Municipal,Rural,Anos Iniciais,263,17,0.746,0,0,1,0,1,0,1,0,0.841,2.91,6.0
101191,Centro-Oeste,MS,Estadual,Urbana,Anos Iniciais,272,17,0.757,1,1,1,0,1,0,1,0,0.871,2.67,6.0
101192,Nordeste,AL,Estadual,Urbana,Anos Iniciais,425,16,0.792,1,0,1,1,1,0,1,0,0.953,5.32,7.08
101193,Sudeste,RJ,Privada,Urbana,Anos Iniciais,376,14,0.873,0,0,0,1,1,1,1,0,0.952,6.99,8.19
101194,Nordeste,RN,Municipal,Rural,Anos Iniciais,603,35,0.697,0,0,0,0,0,1,1,0,0.919,2.28,5.48
101195,Sudeste,SP,Municipal,Rural,Anos Iniciais,150,7,0.649,1,0,0,0,1,0,0,0,0.872,3.28,5.91
101196,Sudeste,ES,Estadual,Urbana,Anos Finais,169,19,0.722,1,0,1,0,0,1,1,0,0.763,3.69,5.67
101197,Sudeste,MG,Municipal,Urbana,Anos Iniciais,791,61,0.604,1,1,0,1,0,1,0,0,0.916,4.54,6.44
101198,Nordeste,PE,Municipal,Rural,Ensino Médio,148,7,0.841,0,0,0,0,1,0,0,1,0.896,3.66,6.66
101199,Sul,RS,Estadual,Urbana,Anos Iniciais,414,24,0.812,1,0,0,0,1,1,1,1,0.74,3.13,6.06
101200,Sudeste,SP,Municipal,Urbana,Ensino Médio,152,8,0.626,1,0,0,0,1,1,1,0,0.815,3.88,6.12
101201,Sudeste,ES,Municipal,Urbana,Anos Iniciais,387,28,0.814,0,1,0,0,1,1,1,0,0.921,3.24,6.33
101202,Sudeste,SP,Municipal,Rural,Anos Finais,87,5,0.816,0,0,0,0,1,1,1,0,0.901,2.6,5.9
101203,Sudeste,SP,Municipal,Urbana,Anos Iniciais,533,37,0.641,1,1,1,0,1,0,1,0,0.849,3.71,6.42
101204,Sudeste,RJ,Privada,Urbana,Anos Finais,621,30,0.873,1,1,1,1,1,1,1,0,0.912,7.0,8.77
101205,Sul,RS,Municipal,Rural,Ensino Médio,50,3,0.895,0,0,0,0,1,0,0,0,0.808,3.26,6.0
101206,Sudeste,RJ,Municipal,Urbana,Anos Iniciais,66,3,0.717,0,0,0,0,1,0,1,0,0.912,4.14,6.48
101207,Sudeste,MG,Estadual,Urbana,Anos Iniciais,71,4,0.889,0,0,0,1,1,1,1,1,0.847,4.17,6.63
101208,Centro-Oeste,DF,Estadual,Urbana,Ensino Médio,264,16,0.671,1,1,0,1,1,1,1,0,0.846,5.41,7.13
101209,Norte,RO,Municipal,Rural,Ensino Médio,184,13,0.729,0,0,0,0,1,1,1,0,0.778,2.23,5.11
101210,Nordeste,PE,Municipal,Rural,Anos Iniciais,573,31,0.638,1,0,0,0,1,0,0,0,0.878,2.13,5.87
101211,Sudeste,MG,Estadual,Urbana,Anos Iniciais,437,23,0.761,1,0,0,0,1,1,1,0,0.788,4.97,6.71
101212,Nordeste,AL,Estadual,Urbana,Ensino Médio,298,13,0.888,1,1,0,1,1,1,1,0,0.854,4.17,7.36
101213,Centro-Oeste,MT,Estadual,Urbana,Ensino Médio,187,9,0.807,1,1,0,1,0,1,1,0,0.803,3.38,5.57
101214,Sudeste,ES,Estadual,Urbana,Ensino Médio,104,5,0.855,0,0,1,1,1,1,1,0,0.887,3.44,6.51
101215,Sul,PR,Municipal,Rural,Anos Iniciais,161,11,0.77,1,0,0,0,1,1,1,0,0.956,3.74,7.3
101216,Nordeste,RN,Privada,Urbana,Ensino Médio,154,7,0.973,1,1,1,0,1,1,1,0,0.964,5.83,7.58
101217,Nordeste,PB,Municipal,Rural,Ensino Médio,291,17,0.886,0,0,0,1,1,0,1,0,0.878,2.25,5.06
101218,Centro-Oeste,MT,Estadual,Urbana,Ensino Médio,364,14,0.743,1,0,1,0,1,1,1,1,0.754,4.28,6.48
101219,Nordeste,PI,Municipal,Urbana,Ensino Médio,281,14,0.74,1,0,0,1,0,1,1,0,0.799,2.78,5.89
101220,Sul,SC,Municipal,Rural,Ensino Médio,503,31,0.551,0,0,0,0,0,1,1,0,0.853,2.84,5.74
101221,Sudeste,RJ,Municipal,Urbana,Anos Finais,153,8,0.557,1,1,0,1,1,0,1,1,0.871,3.87,7.16
101222,Nordeste,BA,Privada,Urbana,Anos Iniciais,195,15,0.927,1,0,1,1,1,1,1,0,0.847,6.09,7.42
101223,Sudeste,ES,Privada,Urbana,Anos Iniciais,93,4,1.0,1,1,0,0,1,1,1,1,0.959,5.2,7.9
101224,Sudeste,ES,Municipal,Rural,Anos Iniciais,418,21,0.726,0,0,0,0,0,0,0,0,0.987,2.77,5.64
101225,Nordeste,AL,Municipal,Urbana,Anos Iniciais,103,5,0.687,0,0,0,0,0,0,1,0,0.793,3.28,5.72
101226,Sudeste,MG,Privada,Urbana,Ensino Médio,413,34,0.959,1,1,0,1,1,1,1,0,0.784,5.26,7.27
101227,Norte,RR,Municipal,Urbana,Anos Finais,167,9,0.727,1,1,0,1,1,1,1,0,0.98,4.29,6.77
101228,Sudeste,SP,Municipal,Urbana,Anos Iniciais,195,9,0.741,0,0,1,0,1,1,1,0,0.871,4.42,6.72
101229,Sudeste,RJ,Municipal,Urbana,Anos Finais,228,11,0.819,0,0,0,0,1,1,1,1,0.938,3.22,6.43
101230,Nordeste,MA,Municipal,Urbana,Anos Iniciais,1057,70,0.607,0,0,0,0,1,1,1,0,0.881,2.87,5.79
101231,Norte,PA,Municipal,Urbana,Anos Iniciais,147,8,0.669,1,0,1,1,0,1,0,0,0.841,3.39,5.86
101232,Norte,AM,Municipal,Rural,Anos Finais,332,18,0.665,1,0,0,0,1,0,1,0,0.844,2.96,5.32
101233,Sudeste,SP,Privada,Urbana,Anos Iniciais,61,4,0.838,0,1,0,0,1,1,1,0,0.772,6.38,7.06
101234,Sudeste,ES,Estadual,Urbana,Anos Iniciais,512,27,0.664,1,1,0,0,1,0,1,0,0.851,4.45,6.45
101235,Sul,RS,Municipal,Urbana,Anos Iniciais,773,53,0.924,0,0,0,1,1,0,1,0,0.845,5.56,6.07
101236,Centro-Oeste,GO,Municipal,Urbana,Anos Iniciais,640,34,0.837,0,0,1,0,1,1,1,0,0.855,4.24,6.78
101237,Centro-Oeste,MT,Estadual,Rural,Ensino Médio,361,14,0.726,0,0,0,1,1,1,0,0,0.955,3.32,5.87
101238,Centro-Oeste,MT,Municipal,Urbana,Ensino Médio,641,33,0.682,1,1,0,0,0,1,1,1,0.836,3.24,6.47
101239,Nordeste,AL,Municipal,Rural,Anos Iniciais,251,12,0.72,1,0,0,0,1,1,0,0,0.744,2.25,5.48
101240,Nordeste,RN,Municipal,Rural,Anos Finais,655,34,0.809,0,1,0,1,0,0,1,1,0.826,3.56,6.18
101241,Sudeste,MG,Municipal,Urbana,Anos Iniciais,163,8,0.717,0,0,1,0,1,1,1,0,0.827,4.2,6.13
101242,Nordeste,AL,Municipal,Urbana,Anos Finais,719,51,0.736,0,0,0,1,1,0,0,0,0.648,4.38,5.67
101243,Sudeste,MG,Estadual,Urbana,Anos Finais,194,7,0.766,1,1,1,1,1,1,1,1,0.738,4.45,6.78
101244,Sudeste,ES,Municipal,Rural,Ensino Médio,61,3,0.582,0,0,0,0,1,0,0,0,0.84,1.0,4.55
101245,Sudeste,RJ,Estadual,Urbana,Anos Iniciais,375,19,0.772,1,0,0,1,1,1,1,0,0.874,4.25,7.0
101246,Centro-Oeste,GO,Municipal,Urbana,Ensino Médio,176,16,0.538,0,1,0,1,0,1,1,0,0.745,5.27,6.99
101247,Sudeste,RJ,Municipal,Urbana,Anos Iniciais,145,10,0.697,0,0,0,1,0,0,1,0,0.881,3.09,6.38
101248,Sudeste,ES,Municipal,Urbana,Anos Finais,233,13,0.641,1,1,0,1,1,1,1,0,0.793,4.48,6.56
101249,Nordeste,CE,Municipal,Rural,Anos Iniciais,527,29,0.815,1,0,0,0,0,0,1,0,0.934,2.43,5.39
101250,Sudeste,SP,Municipal,Urbana,Anos Iniciais,255,14,0.77,0,0,0,0,1,1,0,0,0.851,3.41,6.0
101251,Nordeste,CE,Municipal,Rural,Anos Iniciais,223,11,0.815,1,0,0,1,0,1,0,0,0.885,4.11,6.37
101252,Nordeste,BA,Municipal,Urbana,Anos Finais,110,5,0.72,1,0,0,0,0,0,0,1,0.894,4.16,7.19
101253,Sudeste,ES,Municipal,Urbana,Anos Finais,209,19,0.597,1,0,0,0,1,1,0,0,0.874,4.16,6.2
101254,Sudeste,SP,Estadual,Urbana,Anos Iniciais,316,16,0.78,1,1,0,1,0,1,1,0,0.962,3.63,6.65
101255,Sudeste,MG,Privada,Urbana,Anos Finais,712,38,0.875,1,1,0,1,1,1,1,0,0.938,5.99,7.39
101256,Nordeste,CE,Municipal,Urbana,Anos Finais,121,5,0.704,0,1,1,1,1,1,1,0,0.825,2.79,6.19
101257,Nordeste,AL,Estadual,Urbana,Anos Finais,614,53,0.791,1,0,1,1,1,1,1,0,0.825,3.37,6.59
101258,Sudeste,MG,Municipal,Urbana,Ensino Médio,234,16,0.667,0,1,1,1,1,1,0,0,0.788,3.84,6.36
101259,Sudeste,MG,Municipal,Urbana,Anos Finais,711,60,0.708,1,1,0,1,1,1,1,0,0.881,2.74,6.02
101260,Norte,RR,Privada,Urbana,Anos Finais,326,12,0.939,0,0,0,1,1,1,1,0,0.912,5.24,7.78
101261,Sudeste,MG,Estadual,Urbana,Ensino Médio,174,13,1.0,1,0,0,1,1,1,1,0,0.888,4.2,6.33
101262,Sul,PR,Municipal,Rural,Ensino Médio,486,27,0.77,0,0,0,0,1,1,0,0,0.984,3.34,5.66
101263,Nordeste,CE,Estadual,Urbana,Anos Iniciais,109,5,0.804,1,1,1,1,0,1,1,0,0.796,3.88,6.77
101264,Norte,AC,Municipal,Urbana,Anos Iniciais,741,32,0.718,0,1,0,1,1,1,1,0,0.882,3.51,6.84
101265,Sudeste,MG,Municipal,Rural,Anos Iniciais,98,5,0.782,0,0,0,0,1,0,0,0,0.952,4.13,6.15
101266,Sudeste,SP,Estadual,Rural,Anos Finais,746,52,0.833,1,0,0,0,1,1,1,0,0.873,3.48,6.72
101267,Nordeste,PI,Estadual,Urbana,Anos Iniciais,453,20,0.949,1,0,0,1,1,1,1,0,0.975,3.66,6.98
101268,Sudeste,RJ,Municipal,Rural,Anos Iniciais,386,25,0.573,0,0,0,0,0,1,1,0,0.891,2.61,5.23
101269,Nordeste,RN,Estadual,Urbana,Ensino Médio,175,8,0.899,1,1,1,0,1,1,1,0,0.88,3.98,7.03
101270,Sul,SC,Municipal,Rural,Anos Finais,230,13,0.853,0,0,0,0,1,1,1,0,0.801,4.23,5.63
101271,Nordeste,PE,Municipal,Rural,Anos Finais,383,29,0.675,0,1,0,0,1,1,1,0,0.82,3.33,6.02
101272,Nordeste,AL,Estadual,Urbana,Anos Iniciais,107,6,0.873,1,1,0,0,1,1,1,0,0.959,5.49,7.62
101273,Sudeste,RJ,Municipal,Urbana,Anos Iniciais,339,15,0.661,1,0,0,0,0,1,1,0,0.823,3.98,6.36
101274,Sudeste,RJ,Estadual,Urbana,Anos Iniciais,219,13,0.849,1,1,0,1,1,1,1,0,0.872,3.5,7.0
101275,Norte,AP,Estadual,Rural,Anos Finais,138,8,0.975,1,1,0,1,0,1,1,0,0.827,4.23,6.67
101276,Nordeste,CE,Estadual,Urbana,Anos Finais,534,26,0.886,1,1,0,1,1,1,1,0,0.837,3.82,6.64
101277,Sudeste,RJ,Municipal,Rural,Anos Iniciais,112,6,0.674,0,0,0,0,1,1,1,0,1.0,3.46,5.64
101278,Centro-Oeste,GO,Municipal,Urbana,Anos Finais,148,7,0.706,1,0,0,1,1,1,1,0,0.683,4.16,6.15
101279,Centro-Oeste,MS,Municipal,Urbana,Anos Finais,85,4,0.739,0,0,0,0,0,1,1,0,0.906,3.57,6.89
101280,Nordeste,PE,Privada,Urbana,Ensino Médio,1040,53,0.722,1,1,0,1,1,1,1,1,0.874,5.95,6.85
101281,Centro-Oeste,GO,Municipal,Urbana,Ensino Médio,265,17,0.655,1,1,1,0,0,1,1,0,0.911,3.81,6.56
101282,Sul,PR,Municipal,Urbana,Ensino Médio,300,22,0.743,0,1,0,0,1,1,1,0,0.862,3.92,6.46
101283,Sudeste,RJ,Municipal,Rural,Anos Finais,347,30,0.648,0,0,0,0,0,1,1,0,0.798,3.6,5.95
101284,Norte,AP,Estadual,Urbana,Anos Iniciais,612,36,0.86,1,0,0,1,1,1,1,0,0.955,3.34,6.3
101285,Sudeste,RJ,Municipal,Urbana,Ensino Médio,61,4,0.795,0,1,0,1,1,0,1,0,0.755,4.74,6.64
101286,Nordeste,RN,Estadual,Urbana,Anos Finais,126,7,0.7,1,0,1,1,1,1,1,0,0.834,4.34,6.85
101287,Nordeste,RN,Estadual,Urbana,Ensino Médio,199,11,0.935,1,0,1,0,0,1,1,0,0.852,4.12,7.1
101288,Sudeste,RJ,Municipal,Urbana,Anos Iniciais,939,45,0.798,0,1,0,0,1,1,1,0,0.89,4.37,7.44
101289,Nordeste,MA,Municipal,Urbana,Ensino Médio,114,4,0.658,1,1,0,0,1,1,0,1,0.943,5.05,7.6
101290,Sul,PR,Municipal,Urbana,Anos Iniciais,89,6,0.814,1,1,0,0,1,1,1,0,0.783,3.86,6.04
101291,Sudeste,ES,Municipal,Rural,Ensino Médio,426,28,0.633,0,0,0,1,1,1,0,0,0.981,3.14,5.74
101292,Sul,SC,Municipal,Rural,Anos Iniciais,177,11,0.68,0,0,0,0,0,1,1,1,0.829,2.3,5.66
101293,Sudeste,MG,Estadual,Urbana,Anos Iniciais,112,6,0.916,1,0,0,1,1,1,1,1,0.91,4.23,7.18
101294,Norte,AP,Municipal,Urbana,Anos Finais,227,12,0.721,0,0,0,0,0,1,1,0,1.0,3.26,5.97
101295,Sul,SC,Municipal,Urbana,Anos Iniciais,47,3,0.57,0,1,0,1,1,1,1,0,0.883,4.52,6.81
101296,Centro-Oeste,DF,Municipal,Urbana,Anos Iniciais,182,11,0.751,0,0,0,0,1,0,1,0,0.671,2.81,5.18
101297,Nordeste,MA,Municipal,Urbana,Anos Iniciais,207,10,0.747,0,0,1,1,0,1,1,0,0.746,4.02,6.47
101298,Sudeste,RJ,Estadual,Urbana,Ensino Médio,181,22,0.768,1,1,0,1,1,1,1,0,0.92,3.44,7.16
101299,Nordeste,BA,Municipal,Urbana,Anos Finais,273,13,0.719,0,1,0,0,0,1,1,0,0.885,4.41,6.97
101300,Centro-Oeste,DF,Municipal,Rural,Anos Finais,779,38,0.86,0,0,0,0,1,0,1,0,0.871,4.08,6.15
101301,Sudeste,RJ,Privada,Urbana,Anos Iniciais,501,23,0.778,0,1,1,1,1,1,1,1,0.759,4.48,7.31
101302,Nordeste,PB,Estadual,Urbana,Anos Iniciais,525,31,0.839,1,1,1,1,1,1,1,0,0.846,4.67,6.82
101303,Sudeste,SP,Estadual,Urbana,Anos Iniciais,139,7,0.746,0,0,0,0,0,1,1,0,0.815,3.78,5.73
101304,Sudeste,ES,Estadual,Urbana,Anos Finais,178,11,0.771,1,0,0,0,1,0,1,0,0.929,4.52,7.12
101305,Sudeste,MG,Municipal,Urbana,Ensino Médio,305,15,0.66,1,0,0,0,1,1,1,0,0.87,5.24,7.15
101306,Nordeste,MA,Municipal,Rural,Anos Iniciais,304,15,0.703,1,0,1,1,0,0,0,1,0.821,2.68,6.37
101307,Nordeste,SE,Estadual,Urbana,Anos Iniciais,337,18,0.867,1,1,0,1,1,1,1,1,0.921,4.37,7.27
101308,Sul,PR,Municipal,Urbana,Anos Iniciais,246,10,0.65,1,1,0,1,1,1,1,0,0.723,3.82,6.3
101309,Sudeste,MG,Municipal,Rural,Anos Finais,728,46,0.9,0,0,0,0,0,1,0,0,0.96,2.29,5.87
101310,Sudeste,SP,Municipal,Urbana,Anos Iniciais,296,20,0.646,0,1,0,1,1,1,1,0,1.0,3.07,6.67
101311,Sul,PR,Privada,Urbana,Anos Iniciais,420,20,0.834,0,1,0,1,1,1,1,0,0.849,4.91,6.68
101312,Sul,PR,Municipal,Urbana,Ensino Médio,741,38,0.745,0,0,0,0,1,0,1,0,0.832,3.24,6.41
101313,Sudeste,MG,Municipal,Rural,Anos Iniciais,136,9,0.586,0,0,0,0,1,1,1,0,0.921,3.26,5.12
101314,Centro-Oeste,MT,Municipal,Urbana,Ensino Médio,111,4,0.649,0,0,0,1,0,1,1,0,0.981,3.12,6.37
101315,Sul,SC,Municipal,Urbana,Anos Iniciais,288,17,0.732,0,0,0,0,0,1,1,0,0.925,3.14,5.88
101316,Sudeste,ES,Municipal,Rural,Anos Finais,208,10,0.745,0,1,1,0,1,0,0,0,0.895,2.71,5.96
101317,Sudeste,MG,Estadual,Urbana,Ensino Médio,441,27,0.898,0,1,0,0,1,0,1,0,0.911,5.32,6.86
101318,Nordeste,BA,Municipal,Urbana,Anos Finais,74,4,0.438,1,1,0,0,1,1,0,0,0.759,3.23,5.3
101319,Sudeste,SP,Municipal,Urbana,Anos Iniciais,116,11,0.802,1,0,0,0,1,1,1,0,0.882,4.1,7.22
101320,Sudeste,SP,Estadual,Urbana,Anos Iniciais,354,40,0.699,1,1,0,1,1,1,1,0,0.787,3.91,6.66
101321,Norte,RO,Municipal,Urbana,Ensino Médio,136,6,0.698,1,0,0,0,1,0,1,0,0.778,4.38,5.88
101322,Sudeste,RJ,Municipal,Rural,Anos Finais,364,17,0.597,0,0,1,0,1,1,1,0,0.849,2.81,5.17
101323,Sudeste,SP,Privada,Urbana,Anos Iniciais,173,11,0.85,0,1,0,1,1,1,1,0,0.916,6.4,7.11
101324,Sudeste,SP,Estadual,Urbana,Anos Finais,278,20,0.848,1,0,1,1,1,1,1,0,0.872,4.4,7.04
101325,Norte,AP,Municipal,Rural,Anos Iniciais,71,3,0.633,0,0,0,0,0,1,1,0,1.0,3.03,5.57
101326,Sudeste,SP,Municipal,Rural,Ensino Médio,88,6,0.769,0,0,1,0,1,0,1,0,0.789,2.71,5.25
101327,Norte,RO,Municipal,Urbana,Anos Iniciais,50,3,0.606,1,1,0,1,1,1,1,0,0.933,3.72,7.12
101328,Nordeste,BA,Privada,Urbana,Anos Iniciais,92,5,0.837,1,0,1,1,1,1,1,0,0.947,5.27,7.64
101329,Sudeste,MG,Municipal,Urbana,Anos Iniciais,175,9,0.734,0,0,0,0,0,1,1,0,0.811,2.96,6.04
101330,Sudeste,SP,Federal,Rural,Anos Finais,32,3,0.858,0,1,0,1,0,1,1,0,0.976,4.22,7.52
101331,Nordeste,MA,Municipal,Urbana,Ensino Médio,158,6,0.755,1,0,0,1,0,1,1,0,0.866,3.9,6.53
101332,Nordeste,RN,Estadual,Urbana,Anos Finais,257,10,0.763,1,0,1,0,1,1,1,0,0.825,4.95,6.88
101333,Sudeste,MG,Estadual,Urbana,Anos Iniciais,503,22,0.817,0,1,1,1,1,1,1,0,0.782,4.8,6.88
101334,Norte,AP,Privada,Urbana,Anos Iniciais,116,6,0.813,0,1,0,0,1,1,1,0,1.0,5.59,7.31
101335,Sudeste,MG,Estadual,Rural,Anos Finais,70,3,0.694,1,0,1,0,1,1,1,0,0.891,4.13,6.26
101336,Sudeste,ES,Municipal,Rural,Anos Iniciais,95,4,0.716,1,0,1,0,0,1,1,0,0.864,3.83,5.92
101337,Norte,AM,Municipal,Rural,Anos Finais,571,28,0.549,0,0,0,0,1,1,1,0,0.77,3.58,5.26
101338,Nordeste,PE,Municipal,Rural,Anos Finais,105,5,0.752,0,1,0,0,0,0,0,0,0.913,3.64,6.44
101339,Nordeste,RN,Municipal,Urbana,Ensino Médio,228,11,0.655,0,1,0,0,1,1,1,0,0.843,4.96,6.54
101340,Sudeste,MG,Estadual,Rural,Anos Finais,269,15,0.755,1,0,0,1,0,0,0,0,0.794,2.98,5.62
101341,Nordeste,BA,Municipal,Rural,Anos Finais,1237,61,0.613,1,1,0,0,1,1,0,0,0.795,3.52,6.4
101342,Sudeste,SP,Municipal,Rural,Anos Iniciais,288,14,0.767,0,0,1,0,0,0,1,0,0.853,3.04,5.59
101343,Nordeste,PE,Estadual,Rural,Anos Iniciais,498,27,0.804,1,0,0,1,1,0,1,1,0.935,3.69,7.66
101344,Sul,RS,Estadual,Urbana,Anos Finais,395,19,0.735,1,1,1,1,1,1,1,0,0.746,2.45,5.98
101345,Nordeste,AL,Estadual,Urbana,Anos Finais,339,17,0.847,0,1,1,1,1,1,1,0,0.972,4.15,7.3
101346,Nordeste,PE,Municipal,Urbana,Anos Iniciais,57,3,0.787,0,0,0,0,0,1,1,0,0.745,3.57,6.37
101347,Sudeste,SP,Estadual,Urbana,Anos Iniciais,391,22,0.871,0,1,1,1,1,1,1,0,0.895,3.72,7.5
101348,Sudeste,ES,Municipal,Rural,Ensino Médio,271,16,0.75,0,0,0,0,0,1,1,0,0.864,1.84,4.9
101349,Nordeste,PI,Estadual,Urbana,Anos Iniciais,735,36,0.83,0,1,0,1,1,1,1,0,0.864,3.01,6.84
101350,Sul,PR,Municipal,Urbana,Anos Iniciais,865,45,0.783,1,1,0,0,0,1,1,1,0.939,4.02,6.87
101351,Nordeste,AL,Municipal,Rural,Anos Finais,659,31,0.751,1,1,0,0,0,0,1,0,0.857,2.58,5.63
101352,Nordeste,CE,Municipal,Urbana,Anos Iniciais,210,13,0.553,1,1,0,0,1,1,0,0,0.942,4.89,7.78
101353,Norte,TO,Privada,Urbana,Anos Finais,107,7,0.869,1,1,0,0,1,1,1,0,0.937,5.86,7.75
101354,Sul,PR,Privada,Rural,Anos Finais,260,20,0.901,1,1,1,0,1,1,1,0,0.954,5.86,7.43
101355,Sul,PR,Municipal,Rural,Anos Finais,1323,71,0.743,0,1,0,0,0,0,0,0,0.804,3.3,5.93
101356,Centro-Oeste,MT,Municipal,Rural,Anos Iniciais,186,6,0.677,0,0,0,0,1,1,1,0,0.957,2.95,5.63
101357,Norte,RO,Estadual,Urbana,Anos Finais,772,63,0.773,0,0,1,1,1,1,1,1,0.881,4.38,6.84
101358,Sul,SC,Estadual,Urbana,Anos Finais,175,9,0.811,0,0,0,0,1,1,1,0,0.942,4.63,7.51
101359,Sudeste,RJ,Estadual,Urbana,Anos Iniciais,125,6,0.783,0,1,0,1,1,1,1,0,0.783,5.55,6.35
101360,Sudeste,MG,Municipal,Urbana,Anos Iniciais,126,5,0.727,0,0,0,0,0,1,1,0,1.0,3.35,5.89
101361,Sul,PR,Municipal,Urbana,Ensino Médio,261,16,0.85,0,0,0,0,0,0,1,0,0.787,3.86,5.57
101362,Sudeste,MG,Municipal,Urbana,Anos Finais,261,15,0.796,0,0,0,0,0,0,0,0,0.935,4.26,6.52
101363,Sudeste,MG,Municipal,Urbana,Anos Finais,384,23,0.78,0,0,0,1,1,1,1,0,0.923,4.38,6.45
101364,Nordeste,CE,Municipal,Rural,Anos Iniciais,341,15,0.581,1,1,0,0,0,0,0,0,0.837,2.94,6.0
101365,Norte,RO,Municipal,Urbana,Anos Iniciais,418,19,0.745,0,0,0,0,1,0,1,0,0.875,3.1,6.37
